,chars,lines,line_num,scene_setup,mod_lines,line_stemmed,scene_setup_stemmed
461,Frollo,"        Hit him!  And don't hit my horse!

(As Phoebus rides off, he is showered with arrows.  One of them goes
through his shoulder, and he falls off the horse, off the bridge that
he's riding over, and into the river.  A volley of arrows follow him in.
Esmeralda, who has witnessed the entire spectacle in disguise, gasps.)

",1746,"(As Phoebus rides off, he is showered with arrows.  One of them goes
through his shoulder, and he falls off the horse, off the bridge that
he's riding over, and into the river.  A volley of arrows follow him in.
Esmeralda, who has witnessed the entire spectacle in disguise, gasps.)","        Hit him!  And don't hit my horse!

(As Phoebus rides off, he is showered with arrows.  One of them goes
through his shoulder, and he falls off the horse, off the bridge that
he's riding over, and into the river.  A volley of arrows follow him in.
Esmeralda, who has witnessed the entire spectacle in disguise, gasps.)

",hit hit hors phoebu ride shower arrow one goe shoulder fall hors bridg ride river volley arrow follow esmeralda wit entir spectacl disguis gasp,phoebu ride shower arrow one goe shoulder fall hors bridg ride river volley arrow follow esmeralda wit entir spectacl disguis gasp
462,Frollo,"        Don't waste your arrows.  Let the traitor rot in his
               watery grave!  Find the girl!  If you have to burn the
               city to the ground, so be it!

(Esmeralda runs down the hill to the river, keeping under cover.  She
wades into the water, then dives under.  She comes back up with the
unconscious Phoebus.  She pulls him out of the water as we dissolve to a
long shot of Paris burning.  Frollo is approached by a guard.)

",1753,"(Esmeralda runs down the hill to the river, keeping under cover.  She
wades into the water, then dives under.  She comes back up with the
unconscious Phoebus.  She pulls him out of the water as we dissolve to a
long shot of Paris burning.  Frollo is approached by a guard.)","        Don't waste your arrows.  Let the traitor rot in his
               watery grave!  Find the girl!  If you have to burn the
               city to the ground, so be it!

(Esmeralda runs down the hill to the river, keeping under cover.  She
wades into the water, then dives under.  She comes back up with the
unconscious Phoebus.  She pulls him out of the water as we dissolve to a
long shot of Paris burning.  Frollo is approached by a guard.)

",wast arrow let traitor rot wateri grave find girl burn citi ground esmeralda run hill river keep cover wade water dive come back unconsci phoebu pull water dissolv long shot pari burn frollo approach guard,esmeralda run hill river keep cover wade water dive come back unconsci phoebu pull water dissolv long shot pari burn frollo approach guard
463,Guard 7,"       Sir!  We've looked everywhere, and still no sign of the
               gypsy girl.

",1762,,"       Sir!  We've looked everywhere, and still no sign of the                gypsy girl.  ",sir look everywher still sign gypsi girl,
464,Frollo,"        I had the entire cathedral surrounded, guards at every
               door.  There was no way she could have escaped, unless...

(He looks up to the cathedral's bell tower, and Quasimodo's home.  In
the tower, the 'goyles talking.)

",1765,"(He looks up to the cathedral's bell tower, and Quasimodo's home.  In
the tower, the 'goyles talking.)","        I had the entire cathedral surrounded, guards at every
               door.  There was no way she could have escaped, unless...

(He looks up to the cathedral's bell tower, and Quasimodo's home.  In
the tower, the 'goyles talking.)

",entir cathedr surround guard everi door way could escap unless look cathedr bell tower quasimodo home tower goyl talk,look cathedr bell tower quasimodo home tower goyl talk
465,Laverne,"       Oh, it doesn't look good.

",1771,,"       Oh, it doesn't look good.  ",oh look good,
466,Victor,"        It's hopeless.  Absolutely hopeless.

(Cut to Hugo playing cards with a pigeon)

",1773,(Cut to Hugo playing cards with a pigeon),"        It's hopeless.  Absolutely hopeless.

 

",hopeless absolut hopeless cut hugo play card pigeon,cut hugo play card pigeon
467,Hugo,"          You're telling me!  I'm losing to a bird!

",1777,,          You're telling me!  I'm losing to a bird!  ,tell lose bird,
468,Victor,"        Oh, that poor gypsy girl.  I'm beginning to fear the
               worst.

",1779,,"        Oh, that poor gypsy girl.  I'm beginning to fear the                worst.  ",oh poor gypsi girl begin fear worst,
469,Laverne,"       I know, but, now, don't you say anything to upset
               Quasimodo.  He's worried enough already.

",1782,,"       I know, but, now, don't you say anything to upset                Quasimodo.  He's worried enough already.  ",know say anyth upset quasimodo worri enough alreadi,
470,Hugo,"          Yeah, you're right.  We'd better lighten up.

",1785,,"          Yeah, you're right.  We'd better lighten up.  ",yeah right better lighten,
471,Victor,"        Shh, shh, shh!  Here he comes!

",1787,,"        Shh, shh, shh!  Here he comes!  ",shh shh shh come,
472,Laverne,"       Now just stay calm.

",1789,,       Now just stay calm.  ,stay calm,
473,Victor,"        Not a word.

",1791,,        Not a word.  ,not word,
474,Hugo,"          Easy does it.

",1793,,          Easy does it.  ,easi,
475,Victor,"        Stone faced.

(Enter Quasimodo)

",1795,(Enter Quasimodo),"        Stone faced.

 

",stone face enter quasimodo,enter quasimodo
476,Quasimodo,"     Any sign of her?

(Victor quickly breaks up)

",1799,(Victor quickly breaks up),"     Any sign of her?

 

",sign victor quickli break,victor quickli break
477,Victor,"        Oh, it's a lost cause!  She could be anywhere!  In the
               stocks, in the dungeon, on the rack!  (Begins to cry)

",1803,(Begins to cry),"        Oh, it's a lost cause!  She could be anywhere!  In the
               stocks, in the dungeon, on the rack!   

",oh lost caus could anywher stock dungeon rack begin cri,begin cri
478,Laverne,"       Nice work, Victor.

",1806,,"       Nice work, Victor.  ",nice work victor,
479,Quasimodo,"     No, he's right.  What are we going to do?

",1808,,"     No, he's right.  What are we going to do?  ",right go,
480,Hugo,"          What are you guys talking about?  If I know Esmeralda,
               she's three steps ahead of Frollo, and well out of harm's
               way!

(On ""Esmeralda"", Hugo shows a Queen from his deck of cards.  On ""three"",
he shows a 3, and on ""Frollo"", he shows a joker.)

",1810,"(On ""Esmeralda"", Hugo shows a Queen from his deck of cards.  On ""three"",
he shows a 3, and on ""Frollo"", he shows a joker.)","          What are you guys talking about?  If I know Esmeralda,
               she's three steps ahead of Frollo, and well out of harm's
               way!

(On ""Esmeralda"", Hugo shows a Queen from his deck of cards.  On ""three"",
he shows a 3, and on ""Frollo"", he shows a joker.)

",guy talk know esmeralda three step ahead frollo well harm way esmeralda hugo show queen deck card three show frollo show joker,esmeralda hugo show queen deck card three show frollo show joker
481,Quasimodo,"     Do you really think so?

",1817,,     Do you really think so?  ,realli think,
482,Hugo,"          Hey, when things cool off, she'll be back.  You'll see.

",1819,,"          Hey, when things cool off, she'll be back.  You'll see.  ",hey thing cool back see,
483,Quasimodo,"     What makes you so sure?

",1821,,     What makes you so sure?  ,make sure,
484,Laverne,"       Because she likes you.  We always said you were the cute
               one.

",1823,,       Because she likes you.  We always said you were the cute                one.  ,like alway said cute one,
485,Hugo,"          I thought I was the cute one!

",1826,,          I thought I was the cute one!  ,thought cute one,
486,Laverne,"       No, you're the fat, stupid one with the big mouth!

",1828,,"       No, you're the fat, stupid one with the big mouth!  ",fat stupid one big mouth,
487,Laverne,"       What are you saying, exactly?

",1830,,"       What are you saying, exactly?  ",say exactli,
488,Laverne,"       Take it from us, Quasi.  You've got nothing to worry
               about.

",1832,,"       Take it from us, Quasi.  You've got nothing to worry                about.  ",take us quasi got noth worri,
489,Hugo,"          Yeah, you're irresistible.

",1835,,"          Yeah, you're irresistible.  ",yeah irresist,
490,Victor,"        Knights in shining armour certainly aren't her type.

",1837,,        Knights in shining armour certainly aren't her type.  ,knight shine armour certainli type,
491,Hugo,"          And those guys are a dime a dozen.  But you?  You're one
               of a kind.  Look...

               PARIS, THE CITY OF LOVERS IS GLOWING THIS EVENING
               TRUE, THAT'S BECAUSE IT'S ON FIRE,
               BUT STILL, THERE'S L'AMOUR.

               SOMEWHERE OUT THERE IN THE NIGHT
               HER HEART IS ALSO ALIGHT
               AND I KNOW THE GUY SHE JUST MIGHT BE BURNING FOR...

               A GUY LIKE YOU, SHE'S NEVER KNOWN, KID
               A GUY LIKE YOU A GIRL DOES NOT MEET EVERY DAY!
               YOU'VE GOT A LOOK THAT'S ALL YOUR OWN, KID
               COULD THERE BE TWO?

",1839,,"          And those guys are a dime a dozen.  But you?  You're one                of a kind.  Look...                 PARIS, THE CITY OF LOVERS IS GLOWING THIS EVENING                TRUE, THAT'S BECAUSE IT'S ON FIRE,                BUT STILL, THERE'S L'AMOUR.                 SOMEWHERE OUT THERE IN THE NIGHT                HER HEART IS ALSO ALIGHT                AND I KNOW THE GUY SHE JUST MIGHT BE BURNING FOR...                 A GUY LIKE YOU, SHE'S NEVER KNOWN, KID                A GUY LIKE YOU A GIRL DOES NOT MEET EVERY DAY!                YOU'VE GOT A LOOK THAT'S ALL YOUR OWN, KID                COULD THERE BE TWO?  ",guy dime dozen one kind look pari citi lover glow even true fire still l amour somewher night heart also alight know guy might burn guy like never known kid guy like girl not meet everi day got look kid could two,
492,Laverne/Victor,"LIKE YOU?

",1855,,LIKE YOU?  ,like,
493,'Goyles,"       NO WAY!

",1857,,       NO WAY!  ,way,
494,Hugo,"          THOSE OTHER GUYS THAT SHE COULD DANGLE
               ALL LOOK THE SAME FROM EVERY BORING POINT OF VIEW
               YOU'RE A SURPRISE FROM EVERY ANGLE
               MON DIEU ABOVE, SHE'S GOTTA LOVE A GUY LIKE YOU!

",1859,,"          THOSE OTHER GUYS THAT SHE COULD DANGLE                ALL LOOK THE SAME FROM EVERY BORING POINT OF VIEW                YOU'RE A SURPRISE FROM EVERY ANGLE                MON DIEU ABOVE, SHE'S GOTTA LOVE A GUY LIKE YOU!  ",guy could dangl look everi bore point view surpris everi angl mon dieu gotta love guy like,
495,Victor,"        A GUY LIKE YOU GETS EXTRA CREDIT
               BECAUSE, IT'S TRUE, YOU'VE GOT A CERTAIN SOMETHING MORE!

",1864,,"        A GUY LIKE YOU GETS EXTRA CREDIT                BECAUSE, IT'S TRUE, YOU'VE GOT A CERTAIN SOMETHING MORE!  ",guy like get extra credit true got certain someth,
496,Hugo,"          YOU'RE ACES, KID

",1867,,"          YOU'RE ACES, KID  ",ace kid,
497,Laverne,"       YOU SEE THAT FACE, YOU DON'T FORGET IT

",1869,,"       YOU SEE THAT FACE, YOU DON'T FORGET IT  ",see face forget,
498,Laverne/Victor,"WANT SOMETHING NEW?

",1871,,WANT SOMETHING NEW?  ,want someth new,
499,Hugo,"          THAT'S YOU

",1873,,          THAT'S YOU  ,,
500,'Goyles,"       FOR SURE!

",1875,,       FOR SURE!  ,sure,
501,Laverne,"       WE ALL HAVE GAPED AT SOME ADONIS

",1877,,       WE ALL HAVE GAPED AT SOME ADONIS  ,gape adoni,
502,Victor,"        BUT THEN WE CRAVE A MEAL MORE NOURISHING TO CHEW

",1879,,        BUT THEN WE CRAVE A MEAL MORE NOURISHING TO CHEW  ,crave meal nourish chew,
503,Hugo,"          AND SINCE YOU'RE SHAPED LIKE A CROISSANT IS

",1881,,          AND SINCE YOU'RE SHAPED LIKE A CROISSANT IS  ,sinc shape like croissant,
504,'Goyles,"       NO QUESTION OF SHE'S GOTTA LOVE A GUY LIKE YOU!

(A distinct slowdown in the music finds Laverne sitting on top of a
piano.)

",1883,"(A distinct slowdown in the music finds Laverne sitting on top of a
piano.)","       NO QUESTION OF SHE'S GOTTA LOVE A GUY LIKE YOU!

(A distinct slowdown in the music finds Laverne sitting on top of a
piano.)

",question gotta love guy like distinct slowdown music find lavern sit top piano,distinct slowdown music find lavern sit top piano
